round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
26,0.0004891344691020307,35891,0.7,0.699386591431943,0.7309168951667673,0.699386591431943,0.7619009133739478,0.7554282861237283,0.699386591431943,0.699386591431943,0.7149548018867679,0.699386591431943,0.6890138995344866,0.09421514779246407,0.03601995974255876,0.030503359994601863,0.19964893350921553,1.2362386408077892,0.33400781904376087,0.6016662379012814,1.8882654470990794,9.393644931080052,84098,83983,115,0.14063262939453125,14.063262939453125,235.34574887899998,3.9755820669997775,6.80280065536499,6.731127738952637,compiled,239.34595449599965
27,0.00045746860217569754,35891,0.7,0.7062643575248926,0.7366305485222723,0.7062643575248926,0.7634909992159563,0.7595734104480198,0.7062643575248926,0.7062643575248926,0.7222016515527192,0.7062643575248926,0.6961744456016781,0.09420344922864798,0.03598342263742912,0.030481886009867856,0.19869535776379804,1.2576569404559057,0.3372646482661243,0.6084325364798554,1.9256118656128876,9.485435252960015,84098,83988,110,0.14063262939453125,14.063262939453125,237.71950108700003,3.95057861999976,6.80280065536499,6.731127738952637,compiled,241.69473854999978
28,0.0004259980519584773,35891,0.7,0.7048833031341906,0.7359697941215384,0.7048833031341906,0.7627467688987348,0.7651124717546789,0.7048833031341906,0.7048833031341906,0.7254164163295724,0.7048833031341906,0.6930705773621592,0.09420686106971893,0.03610162188821135,0.030548184001435916,0.19839085226527173,1.2828323096540788,0.347605390263888,0.6199714700589005,1.938125492066376,9.495145357319998,84098,83974,124,0.14063262939453125,14.063262939453125,237.89198517299974,3.937107814999763,6.80280065536499,6.731127738952637,compiled,241.85211413999968
29,0.00039485213769162444,35891,0.7,0.699672336436075,0.7310723789419139,0.699672336436075,0.7598743828386783,0.7556123172864598,0.699672336436075,0.6996723364360748,0.7152346799608696,0.699672336436075,0.6888647740354097,0.09475580369710868,0.03656070956386593,0.030791511020571052,0.20283879938813829,1.3119536384598587,0.35514974233216867,0.6416121919347616,2.018094157486511,9.393751719740067,84098,83979,119,0.14063262939453125,14.063262939453125,235.37356274800004,3.9927087430005486,6.80280065536499,6.731127738952637,compiled,239.3904187930002
30,0.00036415884461763896,35891,0.7,0.7026306103243806,0.7338838514620335,0.7026306103243806,0.7611045265008479,0.7615825546115133,0.7026306103243806,0.7026306103243805,0.7211011489145519,0.7026306103243806,0.6900600048126899,0.09513360942191362,0.03676300886877046,0.030661203737067072,0.2014706239527818,1.3443083440512644,0.3672861381344494,0.6560283964676908,2.0846128636244345,9.457345181840047,84098,83976,122,0.14063262939453125,14.063262939453125,236.96460902299987,3.980706414999986,6.80280065536499,6.731127738952637,compiled,240.9687230899999
31,0.00033404429806145283,35891,0.7,0.7027327351242313,0.7359339559526842,0.7027327351242313,0.7619063116073683,0.7615608355260095,0.7027327351242313,0.7027327351242312,0.7218785770263761,0.7027327351242313,0.689934271670398,0.09579193864310666,0.03713900468782372,0.031073653796487605,0.2046300804276183,1.3805204015630679,0.3748547932879244,0.6872520019033511,2.135975262758543,9.468198280539745,84098,83976,122,0.14063262939453125,14.063262939453125,237.37138503200094,3.9623941040008503,6.80280065536499,6.731127738952637,compiled,241.35780622000038
32,0.00030463224515441515,35891,0.7,0.6945521576628493,0.7256926446852727,0.6945521576628493,0.7567733576680689,0.7540072400294882,0.6945521576628493,0.6945521576628493,0.7111527536889546,0.6945521576628493,0.6851521759678474,0.09688578909088864,0.0378162201145186,0.03158471366859199,0.2075875665723663,1.4206988548622317,0.38740111536306415,0.6895291456410169,2.206754546804526,9.433247480100109,84098,83966,132,0.14063262939453125,14.063262939453125,236.34544758099946,3.9517132979999587,6.80280065536499,6.731127738952637,compiled,240.31980463000036
33,0.00027604354633078667,35891,0.7,0.6758314459449903,0.7136567775826043,0.6758314459449903,0.750678226854417,0.7468071946093162,0.6758314459449903,0.6758314459449903,0.6978295445212602,0.6758314459449903,0.6693392520810355,0.09786468941252932,0.03845956371801587,0.03219847733010665,0.2133238094369161,1.4620758551883843,0.40060438268215903,0.7152111227215755,2.266836569806655,9.317591533439954,84098,83974,124,0.14063262939453125,14.063262939453125,233.49390864799898,3.932241291000537,6.80280065536499,6.731127738952637,compiled,237.4499504739997
34,0.0002483956786862901,35891,0.7,0.7051013056641722,0.7340106590394533,0.7051013056641722,0.7609364596125077,0.7632796913339286,0.7051013056641722,0.7051013056641722,0.722919879525897,0.7051013056641722,0.693287848626227,0.09964190444872037,0.03941648680472482,0.032222488163653466,0.21863370594744228,1.5152453205099956,0.41852224753590955,0.7293366744030422,2.3600903888081395,9.211141101979957,84098,83964,134,0.14063262939453125,14.063262939453125,230.62763801399888,3.989426561000073,6.80280065536499,6.731127738952637,compiled,234.63981105399944
35,0.00022180225323952595,35891,0.7,0.7072518736741316,0.7354541312432689,0.7072518736741316,0.7615039999342551,0.7631955409906839,0.7072518736741316,0.7072518736741317,0.7240623185745882,0.7072518736741316,0.6962983921758715,0.10146548265515408,0.04024682756298004,0.03291132062591469,0.22169565600018168,1.5671057083491622,0.4304812175057452,0.740019527930617,2.425708386325097,9.264372196919975,84098,83972,126,0.14063262939453125,14.063262939453125,232.13113462599904,3.973197899000297,6.80280065536499,6.731127738952637,compiled,236.12943543499932
36,0.00019637254807992693,35891,0.7,0.7086084887360249,0.7368823639557232,0.7086084887360249,0.7618705326518096,0.7649413674303487,0.7086084887360249,0.7086084887360248,0.7264350776580394,0.7086084887360249,0.6980751800656565,0.10372260585612869,0.041378977783368846,0.033830934399972444,0.22960065501604893,1.6224649982543426,0.4522191710747007,0.7632660523912674,2.5458875552628393,9.329104057739896,84098,83963,135,0.14063262939453125,14.063262939453125,233.51135387700015,3.974268848000065,6.80280065536499,6.731127738952637,compiled,237.5082237839997
37,0.00017221105932064813,35891,0.7,0.7055821006727506,0.7355999174985153,0.7055821006727506,0.7614652209693716,0.7620353413629264,0.7055821006727506,0.7055821006727506,0.7226602875510808,0.7055821006727506,0.6944280253316222,0.10654529000364088,0.04287926080315321,0.034866835467248426,0.23750177033495842,1.6933944309191509,0.477059541906664,0.7679334649579368,2.659083482214955,9.52400243854012,84098,83961,137,0.14063262939453125,14.063262939453125,238.62987241999872,3.964229494000392,6.80280065536499,6.731127738952637,compiled,242.61652845999924
38,0.00014941707170162489,35891,0.7,0.7081780591883373,0.736983977069041,0.7081780591883373,0.7624514334025989,0.7625033710670603,0.7081780591883373,0.7081780591883373,0.7245322742392477,0.7081780591883373,0.6984462335131234,0.11001526460211782,0.044485007937590054,0.036195685102053336,0.24631068503209788,1.7680059004581312,0.5017552753934803,0.7964627067936629,2.792698744347545,9.385423095800215,84098,83965,133,0.14063262939453125,14.063262939453125,235.0435725419993,3.9816570220009453,6.80280065536499,6.731127738952637,compiled,239.048039719999
39,0.00012808425060727857,35891,0.7,0.7063908287283474,0.7364493359958291,0.7063908287283474,0.761097630475635,0.7615223635808189,0.7063908287283474,0.7063908287283474,0.723409461203085,0.7063908287283474,0.6967961514016378,0.11373706823180386,0.04615802660701388,0.03770725968193502,0.25555872546576464,1.8491514539073932,0.5273512418049786,0.8148598324109875,2.910653069846988,9.39468684481999,84098,83959,139,0.14063262939453125,14.063262939453125,235.4578558739995,3.971790134000912,6.80280065536499,6.731127738952637,compiled,239.4532862699998
40,0.00010830025717536152,35891,0.7,0.7006779730002101,0.7311154827159903,0.7006779730002101,0.7584348701167678,0.7573536150037365,0.7006779730002101,0.7006779730002102,0.7172565410811691,0.7006779730002101,0.6927466629960746,0.11875047227897534,0.04837079558381699,0.03883989154881898,0.26794100423807937,1.9416593332962646,0.5615510639113486,0.8346890800263427,3.086081650213986,9.379115707219643,84098,83957,141,0.14063262939453125,14.063262939453125,235.1705240250012,3.9425782910002454,6.80280065536499,6.731127738952637,compiled,239.13655780500085
41,9.01463880785389e-05,35891,0.7,0.7067793490087622,0.7363735557889352,0.7067793490087622,0.7615741996046841,0.7602879231030178,0.7067793490087622,0.7067793490087622,0.7228012009587372,0.7067793490087622,0.6986104615560105,0.12445162717547614,0.051099497961911086,0.04090835096160056,0.2822305250537488,2.053370250277969,0.6088289317860405,0.8571181514488443,3.328509190285853,9.289094827439804,84098,83957,141,0.14063262939453125,14.063262939453125,232.96598562600047,3.9677502659997117,6.80280065536499,6.731127738952637,compiled,236.95984614900044
42,7.369724145892235e-05,35891,0.7,0.7133139423211396,0.7431196802950165,0.7133139423211396,0.7653323542072119,0.7658036084526252,0.7133139423211396,0.7133139423211396,0.7312083045557611,0.7133139423211396,0.7050806617017025,0.1315143601773268,0.05408551747391606,0.04340219379423998,0.29702810045976663,2.1738564143397716,0.6521057289420981,0.8823410646190941,3.4829079482598515,9.351452264419786,84098,83953,145,0.14063262939453125,14.063262939453125,234.3599766719999,3.944781903001058,6.80280065536499,6.731127738952637,compiled,238.32885350200013
43,5.902041038830258e-05,35891,0.7,0.7129326702066833,0.7431132780243876,0.7129326702066833,0.7647113432914792,0.7641044543775015,0.7129326702066833,0.7129326702066834,0.7302113132490619,0.7129326702066833,0.7054691947460618,0.13982584377635202,0.057830057616375,0.04653779715997649,0.31523165838354933,2.314899211111466,0.7060883309244691,0.9105092203969738,3.763194842850072,9.371948840500009,84098,83948,150,0.14063262939453125,14.063262939453125,234.64040280500012,3.9940916190007556,6.80280065536499,6.731127738952637,compiled,238.6601266990001
44,4.617620511371929e-05,35891,0.7,0.7175259630698511,0.7485167668329917,0.7175259630698511,0.7675101426989934,0.7665555438675105,0.7175259630698511,0.717525963069851,0.7356954606023238,0.7175259630698511,0.7111842021918771,0.1505165271147924,0.06231209475909118,0.050282082210828624,0.3388054426326308,2.4973246690779005,0.7911156665083611,0.9330068000881628,4.029327787769784,9.400184975320007,84098,83948,150,0.14063262939453125,14.063262939453125,235.3902341840003,4.001241178999408,6.80280065536499,6.731127738952637,compiled,239.41480508099994
45,3.521740522971908e-05,35891,0.7,0.7191707391911958,0.7504614711471675,0.7191707391911958,0.7689655046352684,0.7669499090902409,0.7191707391911958,0.7191707391911957,0.737531415038021,0.7191707391911958,0.7139054995166376,0.16354636514804752,0.06821573621603876,0.052411637607680785,0.36616524019389574,2.704766051233615,0.8854660429100355,0.9723080467156696,4.431982316414687,9.369604600579951,84098,83945,153,0.14063262939453125,14.063262939453125,234.52213537999887,4.004306746001021,6.80280065536499,6.731127738952637,compiled,238.54931692199898
46,2.618904279568042e-05,35891,0.7,0.7187584300584045,0.7496755447363903,0.7187584300584045,0.7680484234235818,0.7627256978942921,0.7187584300584045,0.7187584300584045,0.7345355529510915,0.7187584300584045,0.7154197483695997,0.17945244841911745,0.07512229274141674,0.05527615328447534,0.39285475462290054,2.956487922925354,1.0075110435499512,1.0045875707452006,4.958196234926206,9.364923310620107,84098,83947,151,0.14063262939453125,14.063262939453125,234.5326430519999,3.9511251610001636,6.80280065536499,6.731127738952637,compiled,238.5068568229999
47,1.9128217289422665e-05,35891,0.7,0.722447003129628,0.7545388370659472,0.722447003129628,0.7706145781451397,0.763389436810779,0.722447003129628,0.722447003129628,0.7386222420214158,0.722447003129628,0.7207714867060094,0.19838761062398994,0.08416711038697364,0.058168697065534215,0.43090303800518814,3.2567939276381876,1.1666453348721901,1.0502154874915053,5.695101744186046,9.357973462279988,84098,83946,152,0.14063262939453125,14.063262939453125,234.433817997,3.96665815400047,6.80280065536499,6.731127738952637,compiled,238.424912303999
48,1.4063943157493203e-05,35891,0.7,0.7216482180709229,0.7528320270434644,0.7216482180709229,0.7686812788653065,0.7604136667416792,0.7216482180709229,0.7216482180709229,0.7362956004644596,0.7216482180709229,0.7217322899242535,0.21851700411726416,0.09383787607769015,0.06167659571573437,0.4619659502684916,3.5816226165082163,1.3512522742847495,1.0861026661516735,6.6911228197674415,9.378328040599808,84098,83949,149,0.14063262939453125,14.063262939453125,234.88001577900104,3.990564120000272,6.80280065536499,6.731127738952637,compiled,238.89472155400108
49,1.1017030588583515e-05,35891,0.7,0.7248835949193331,0.755987378746028,0.7248835949193331,0.7705968289207187,0.7602366830021292,0.7248835949193331,0.7248835949193331,0.7385387277973324,0.7248835949193331,0.7258996646610724,0.23547820718842685,0.10256184527345488,0.06435724669455833,0.4975440489770635,3.8385893138275633,1.5060576997859139,1.1260540700947486,7.4195130813953485,9.482313595620145,84098,83945,153,0.14063262939453125,14.063262939453125,237.52113375500085,3.9733186070006923,6.80280065536499,6.731127738952637,compiled,241.52098339500117
50,1e-05,35891,0.7,0.735988993195366,0.7672203205677818,0.735988993195366,0.7781952710102864,0.7690751083960321,0.735988993195366,0.735988993195366,0.7525972298256094,0.735988993195366,0.7376091332152105,0.24035867888740042,0.10544169567001067,0.06539969894855222,0.5189002184148884,3.8695147387618105,1.5265092753415397,1.1271412510356476,7.54433230377907,9.476000141599979,84098,83946,152,0.14063262939453125,14.063262939453125,237.14775184499922,3.9981559130010282,6.80280065536499,6.736118793487549,compiled,241.22305748799954
