round,lr,n_params,sparsity,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,loss_client_mean,loss_client_std,loss_client_min,loss_client_max,gnorm_client_mean,gnorm_client_std,gnorm_client_min,gnorm_client_max,sec_client_mean,steps,applied,skipped,model_mib,comm_mib,train_sec,eval_sec,vram_train_gb,vram_eval_gb,backend,seconds
31,0.00033404429806145283,35891,0.7,0.6929767966693376,0.7148303877640696,0.6929767966693376,0.755776416923595,0.7595844377466329,0.6929767966693376,0.6929767966693376,0.7156406249435292,0.6929767966693376,0.6829086074106362,0.07969891305255608,0.029872424141629477,0.020821776654985216,0.20033516294369644,1.5227538182011082,0.3962109143158981,0.6331036179154007,2.8725110804582314,9.400999798970025,168200,167945,255,0.14063262939453125,28.12652587890625,470.43476103099965,4.449753967999641,6.743468761444092,6.731865882873535,compiled,474.91224242599856
32,0.00030463224515441515,35891,0.7,0.6928841502403557,0.7141827102014087,0.6928841502403557,0.7554051638110628,0.7589988582467896,0.6928841502403557,0.6928841502403557,0.7140637535009644,0.6928841502403557,0.6817264286518123,0.08057029078108098,0.03031978725798254,0.02154769500096639,0.20156136681051814,1.572167909056626,0.4164260963979506,0.6555218166775174,2.9856555415134802,9.587579936220008,168200,167936,264,0.14063262939453125,28.12652587890625,480.06638594300057,4.391517106996616,6.743468761444092,6.731865882873535,compiled,484.4861708440021
33,0.00027604354633078667,35891,0.7,0.6927145617419684,0.7158965380302135,0.6927145617419684,0.7558983511550839,0.7575377311077311,0.6927145617419684,0.6927145617419685,0.7136873486188586,0.6927145617419684,0.6817070346857319,0.08188214673162048,0.031097002140740976,0.021216705993369774,0.20656668804266753,1.628315212093348,0.43214428471225275,0.6722378200954862,3.0923831710908813,9.663538585999886,168200,167925,275,0.14063262939453125,28.12652587890625,484.0379659309983,4.41891746300098,6.743468761444092,6.731865882873535,compiled,488.4857912829975
34,0.0002483956786862901,35891,0.7,0.6930807799732803,0.7169842769910535,0.6930807799732803,0.7569634452319426,0.7600078299342669,0.6930807799732803,0.6930807799732803,0.7157106870008348,0.6930807799732803,0.6817400889470806,0.08351133703366236,0.03186852802694839,0.021682531685284008,0.21036158810338892,1.6919119269311473,0.4486177615573891,0.6950053986523155,3.176640971637852,9.687712933860057,168200,167924,276,0.14063262939453125,28.12652587890625,484.9092822700004,4.47156053100116,6.743468761444092,6.731865882873535,compiled,489.41578334899896
35,0.00022180225323952595,35891,0.7,0.6947560355617324,0.7171287169254885,0.6947560355617324,0.7564703972936024,0.7613721463165373,0.6947560355617324,0.6947560355617324,0.7172156132629278,0.6947560355617324,0.6838546087333822,0.08548071939993324,0.03301889069829806,0.022330778616446036,0.2204229571973971,1.7598244068279643,0.472477078432672,0.7081743169713903,3.3608834723072216,9.7505242766401,168200,167927,273,0.14063262939453125,28.12652587890625,487.91612828800135,4.450158831998124,6.743468761444092,6.731865882873535,compiled,492.3945001450011
36,0.00019637254807992693,35891,0.7,0.6957739382528741,0.7180003077307372,0.6957739382528741,0.7576763762666974,0.761888917446081,0.6957739382528741,0.6957739382528743,0.717627886254697,0.6957739382528741,0.6847434477349741,0.08777312256292868,0.03408524498518532,0.02294080787234836,0.2246455702670785,1.8377162243831202,0.4978178441806654,0.741419827496564,3.550864024728427,10.033437087940074,168200,167918,282,0.14063262939453125,28.12652587890625,502.5825385669996,4.44486561800295,6.743468761444092,6.731865882873535,compiled,507.05621241799963
37,0.00017221105932064813,35891,0.7,0.6931238043430081,0.7103496397521332,0.6931238043430081,0.753743006259832,0.7525257879313226,0.6931238043430081,0.6931238043430081,0.7060044519610116,0.6931238043430081,0.6803469840261525,0.09060668461366288,0.03549673572823148,0.023542839067953604,0.23632737793566402,1.920563279463942,0.5302611043207079,0.7582913912259616,3.7738851409501226,9.621073741549917,168200,167912,288,0.14063262939453125,28.12652587890625,481.6104786420001,4.450826994998351,6.743468761444092,6.731865882873535,compiled,486.08967173400015
38,0.00014941707170162489,35891,0.7,0.6970436682484705,0.7181952788630672,0.6970436682484705,0.7577344446361423,0.7601947823855311,0.6970436682484705,0.6970436682484705,0.7164390035098678,0.6970436682484705,0.6859674290430241,0.0942312480208603,0.037233226387806954,0.025087692119457102,0.24649311191740936,2.024886201814712,0.5649938440279508,0.7926037476794554,3.9616035825619647,9.474501952420106,168200,167900,300,0.14063262939453125,28.12652587890625,474.4017605359986,4.42390567899929,6.743468761444092,6.731865882873535,compiled,478.8530277559985
39,0.00012808425060727857,35891,0.7,0.6998884804619646,0.7206932708923479,0.6998884804619646,0.7595728909466066,0.7641920279790703,0.6998884804619646,0.6998884804619647,0.7213190280885178,0.6998884804619646,0.690326911254644,0.09849674129045605,0.03935352496998553,0.02578192949295044,0.2604717688869817,2.1297038040802985,0.6052570715331017,0.8319923966019241,4.245456952360006,9.491293392139742,168200,167903,297,0.14063262939453125,28.12652587890625,475.0423373700032,4.44166824399872,6.743468761444092,6.731865882873535,compiled,479.5106574040001
40,0.00010830025717536152,35891,0.7,0.7005550329545299,0.7211058724021504,0.7005550329545299,0.7599266942012541,0.7665950304407985,0.7005550329545299,0.7005550329545299,0.722791671963608,0.7005550329545299,0.6902233899560439,0.10371050042854472,0.0419099991344457,0.02751923931969537,0.27588344466584114,2.2551772130096293,0.6539626224192036,0.8763462878324617,4.519123054046817,9.752936003669856,168200,167895,305,0.14063262939453125,28.12652587890625,488.47860044900153,4.466544441998849,6.743468761444092,6.731865882873535,compiled,492.9735538560017
