round,cid,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
3,6,0.4329629675403897,0.517606911415516,0.4329629675403897,0.42757353213701826,0.4522138362185921,0.4329629675403897,0.43296296754038965,0.4070204059261576,0.4329629675403897,0.3893676039510581
3,7,0.4854671949402598,0.5732221780499719,0.4854671949402598,0.6254008216770336,0.46475507985211995,0.4854671949402598,0.48546719494025975,0.4096491884698584,0.4854671949402598,0.47810853410726173
3,8,0.5315841154770367,0.47841079181834506,0.5315841154770367,0.525729105888177,0.47521761232296644,0.5315841154770367,0.5315841154770367,0.3920561059510709,0.5315841154770367,0.4878736710680587
3,9,0.47056738178496865,0.5520370816777062,0.47056738178496865,0.6373365251424732,0.477476775281517,0.47056738178496865,0.4705673817849687,0.4182287648720391,0.47056738178496865,0.44339521315025715
3,10,0.4393026037735253,0.5205609243870707,0.4393026037735253,0.413875148221724,0.5386565963271897,0.4393026037735253,0.43930260377352526,0.48333294638814694,0.4393026037735253,0.39982129133230127
3,11,0.6345187584858135,0.6247427515743029,0.6345187584858135,0.6898573866239422,0.6354109813823212,0.6345187584858135,0.6345187584858135,0.5918734145994557,0.6345187584858135,0.6209277474868468
3,12,0.5154372460760707,0.6506826939383972,0.5154372460760707,0.7184364519066531,0.537074210043208,0.5154372460760707,0.5154372460760706,0.4653335044873809,0.5154372460760707,0.5031337447826578
3,13,0.5357701171684612,0.6606242029196626,0.5357701171684612,0.7017189633593248,0.42749484535479076,0.5357701171684612,0.5357701171684611,0.3840946907438091,0.5357701171684612,0.4990341363444798
3,14,0.5901301538293129,0.6376704404161515,0.5901301538293129,0.7163441578576488,0.6204629247238604,0.5901301538293129,0.5901301538293129,0.5734471857521337,0.5901301538293129,0.591761651508267
3,15,0.4977696557018952,0.6300036140377865,0.4977696557018952,0.6660718846622902,0.37788904716604754,0.4977696557018952,0.4977696557018952,0.2994089215589585,0.4977696557018952,0.4430981232057545
3,16,0.5295654083323986,0.5329271233500964,0.5295654083323986,0.6490393438874166,0.5439888763431675,0.5295654083323986,0.5295654083323986,0.5058313246349092,0.5295654083323986,0.5481874883589835
3,17,0.5400373354887025,0.6199767748584916,0.5400373354887025,0.6845254164701572,0.4983354310696453,0.5400373354887025,0.5400373354887025,0.4568574307831444,0.5400373354887025,0.5515459357442163
3,18,0.5646676255928279,0.6039444048175949,0.5646676255928279,0.6979338381351043,0.5738779705252283,0.5646676255928279,0.564667625592828,0.5047395507032265,0.5646676255928279,0.569577218284049
3,19,0.5956688677240378,0.6982673510297052,0.5956688677240378,0.726790731764827,0.5729634260755996,0.5956688677240378,0.5956688677240378,0.5125817399803898,0.5956688677240378,0.5532539326435638
3,20,0.5938519011985771,0.5191765958356556,0.5938519011985771,0.6531270335673434,0.48933153510627403,0.5938519011985771,0.5938519011985771,0.42420028538672727,0.5938519011985771,0.5575397937463771
3,21,0.5784343088032785,0.5542987947642685,0.5784343088032785,0.6914836245890257,0.614256571015735,0.5784343088032785,0.5784343088032786,0.49620222550821674,0.5784343088032785,0.5406775850699659
3,22,0.37422587496746457,0.6212792100260924,0.37422587496746457,0.6870786832470626,0.45828581682879777,0.37422587496746457,0.37422587496746457,0.4013178908001356,0.37422587496746457,0.3544115518822477
3,23,0.3989224207424668,0.46428441082952326,0.3989224207424668,0.5533275721857411,0.48632597855924076,0.3989224207424668,0.39892242074246675,0.38444190516954124,0.3989224207424668,0.3177500154709794
3,24,0.5079463594831983,0.6622354549712086,0.5079463594831983,0.6955745191947296,0.4895717389739341,0.5079463594831983,0.5079463594831983,0.48510817245686355,0.5079463594831983,0.5384214171073392
3,25,0.4076629654867427,0.500628238761244,0.4076629654867427,0.6067534015452805,0.5112577604667983,0.4076629654867427,0.4076629654867427,0.39217981512083966,0.4076629654867427,0.3712497067411967
3,26,0.6714968568514171,0.544101594897517,0.6714968568514171,0.6677721696291781,0.5858413404153465,0.6714968568514171,0.6714968568514172,0.520071552390295,0.6714968568514171,0.6437750631918441
3,27,0.5827098903919334,0.6345479244454366,0.5827098903919334,0.7044505697834027,0.6037507319745679,0.5827098903919334,0.5827098903919334,0.5403120791347162,0.5827098903919334,0.556077900962014
3,28,0.4379992348538654,0.4078935454229712,0.4379992348538654,0.598058366756274,0.4685646696554288,0.4379992348538654,0.4379992348538654,0.36669032991895156,0.4379992348538654,0.4270189789353277
3,29,0.5258206155123947,0.5095701158348656,0.5258206155123947,0.5586009465627932,0.5024674385530765,0.5258206155123947,0.5258206155123947,0.43785839851937136,0.5258206155123947,0.5071261023011303
3,30,0.5368741615242633,0.5193903145657217,0.5368741615242633,0.660372638052878,0.5257780582224583,0.5368741615242633,0.5368741615242634,0.4431071875251635,0.5368741615242633,0.534285550869656
3,31,0.48060553408621953,0.637825868077045,0.48060553408621953,0.6749852804840341,0.5452079831881295,0.48060553408621953,0.48060553408621953,0.48232766579957426,0.48060553408621953,0.47927558707528195
3,32,0.5568605145287163,0.61440261834495,0.5568605145287163,0.6997646974645755,0.5146513284128427,0.5568605145287163,0.5568605145287163,0.47647306191123356,0.5568605145287163,0.5461348612843906
3,33,0.3843642006392696,0.5404513187017163,0.3843642006392696,0.6364598759773619,0.402971898547448,0.3843642006392696,0.3843642006392697,0.36006198401362743,0.3843642006392696,0.38751357656172225
